,number,location
208,272,4.245381331142481
209,273,3.0744685412284167
210,274,3.5213784318598096
211,275,2.8172630965334324
212,276,2.822135437962971
213,277,3.399034269256666
214,278,2.996332359880926
215,279,5.6334202876074
216,280,2.7114966735943704
217,281,3.2620044237110926
218,282,2.5042981700579463
219,283,4.06986472744477
220,284,3.671950103651954
221,285,3.153747629903274
222,286,3.875768059361231
223,287,5.816056195297561
224,288,2.050721496968568
225,289,1.2106723211683816
226,290,1.1057634844786173
227,291,3.0582735038956206
228,292,2.959357260097813
229,293,5.056073782046562
230,294,2.9453838519226223
231,295,3.0226193308235962
232,296,2.9307372658303055
233,297,3.997842621847757
234,298,3.946809546933826
235,299,3.0064882631019736
236,300,3.9653222586589103
237,301,5.961150479564125
238,302,1.9956637623011781
239,303,1.0129952702552358
240,304,1.0000530167934896
241,305,2.993966704361785
242,306,2.982929596192102
243,307,4.984750516052676
244,308,2.982021289096053
245,309,2.9891104707713754
246,310,2.9778021833092887
247,311,3.983954905872492
248,312,3.9767453376050272
249,313,2.989027928939064
250,314,3.9767137371947983
251,315,5.971075966832757
252,316,1.9929963961550063
253,317,0.9940368196890736
254,318,0.9921039174324643
255,319,2.98733479084211
256,320,2.985774015649881
257,321,4.9779042424237225
258,322,2.9856981779633887
259,323,2.985812608092408
260,324,2.982203821262368
261,325,3.9825186696939974
262,326,3.979535764840523
263,327,2.9873670458062898
264,328,3.9778139841594213
265,329,5.971863350031445
266,330,1.992825822997065
267,331,0.9923299204492058
268,332,0.9914465247194223
269,333,2.9867253265831866
270,334,2.9860456517271268
271,335,4.9772876892038855
272,336,2.986033565741479
273,337,2.985513448433697
274,338,2.9825971298581604
275,339,3.9823865822476336
276,340,3.9797848510659706
277,341,2.987217874400454
278,342,3.977913249387641
279,343,5.971929859853351
280,344,1.9928127355491005
281,345,0.9921792066152155
282,346,0.9913901325192019
283,347,2.9866711619705595
284,348,2.9860700772009205
285,349,4.977233245013746
286,350,2.986063302642115
287,351,2.9854869700134112
288,352,2.982631773040715
289,353,3.9823748405493515
290,354,3.9798067837182507
291,355,2.987204713360329
292,356,3.977922020036307
293,357,5.971935608189101
294,358,1.9928116443537167
295,359,0.992165983148624
296,360,0.9913852325536071
297,361,2.9866663994796445
298,362,2.98607223301623
299,363,4.977228468010612
300,364,2.9860659152888975
301,365,2.985484644987413
302,366,2.98263481014495
303,367,3.9823738080667277
304,368,3.9798087063043437
305,369,2.9872035589237558
306,370,3.9779227897323453
307,371,5.971936108947471
308,372,1.9928115504756283
309,373,0.9921648253683155
310,374,0.9913848049292399
311,375,2.9866659822045127
312,376,2.986072422139729
313,377,4.9772280497564445
314,378,2.986066144142852
315,379,2.985484441366307
316,380,2.982635075987209
317,381,3.9823737176014053
318,382,3.9798088745850735
319,383,2.9872034578557822
320,384,3.977922857127981
321,385,5.971936152686739
322,386,1.9928115423103376
323,387,0.9921647240696794
324,388,0.9913847675553477
325,389,2.986665945686897
326,390,2.9860724386976947
327,391,4.977228013161673
328,392,2.986066164169188
329,393,2.985484423549155
330,394,2.982635099244687
331,395,3.9823737096843126
332,396,3.979808889307104
333,397,2.987203449013212
334,398,3.9779228630248267
335,399,5.971936156510605
336,400,1.9928115415975052
337,401,0.9921647152087385
338,402,0.9913847642873094
339,403,2.9866659424923245
340,404,2.9860724401463927
341,405,4.9772280099606
342,406,2.986066165921048
343,407,2.985484421990583
344,408,2.9826351012790373
345,409,3.9823737089917217
346,410,3.9798088905948465
347,411,2.9872034482397303
348,412,3.977922863540646
349,413,5.971936156845004
350,414,1.992811541535196
351,415,0.9921647144337029
352,416,0.9913847640014989
353,417,2.986665942212899
354,418,2.9860724402731136
355,419,4.977228009680614
356,420,2.9860661660742793
357,421,2.985484421854259
358,422,2.9826351014569723
359,423,3.9823737089311426
360,424,3.979808890707479
361,425,2.987203448172077
362,426,3.9779228635857637
363,427,5.97193615687425
364,428,1.9928115415297478
365,429,0.9921647143659145
366,430,0.9913847639765018
367,431,2.986665942188459
368,432,2.986072440284198
369,433,4.977228009656125
370,434,2.986066166087681
371,435,2.9854844218423353
372,436,2.982635101472536
373,437,3.9823737089258437
374,438,3.979808890717331
375,439,2.98720344816616
376,440,3.977922863589711
377,441,5.971936156876808
378,442,1.9928115415292718
379,443,0.9921647143599854
380,444,0.9913847639743155
381,445,2.9866659421863218
382,446,2.986072440285167
383,447,4.977228009653983
384,448,2.9860661660888534
385,449,2.9854844218412926
386,450,2.9826351014738983
387,451,3.9823737089253783
388,452,3.979808890718193
389,453,2.98720344816564
390,454,3.977922863590057
391,455,5.97193615687703
392,456,1.992811541529231
393,457,0.9921647143594663
394,458,0.991384763974125
395,459,2.9866659421861343
396,460,2.9860724402852523
397,461,4.977228009653794
398,462,2.9860661660889574
399,463,2.9854844218411993
400,464,2.9826351014740182
401,465,3.9823737089253366
402,466,3.9798088907182705
403,467,2.987203448165595
404,468,3.9779228635900874
405,469,5.9719361568770495
406,470,1.9928115415292273
407,471,0.9921647143594201
408,472,0.9913847639741086
409,473,2.9866659421861175
410,474,2.9860724402852603
411,475,4.977228009653777
412,476,2.986066166088968
413,477,2.9854844218411913
414,478,2.982635101474028
415,479,3.982373708925335
416,480,3.979808890718275
417,481,2.9872034481655922
418,482,3.9779228635900874
419,483,5.971936156877053
420,484,1.9928115415292247
421,485,0.9921647143594179
422,486,0.9913847639741059
423,487,2.986665942186117
424,488,2.9860724402852603
425,489,4.977228009653777
426,490,2.986066166088967
427,491,2.9854844218411922
428,492,2.982635101474027
429,493,3.982373708925335
430,494,3.979808890718275
431,495,2.987203448165593
432,496,3.9779228635900874
433,497,5.971936156877053
434,498,1.9928115415292256
435,499,0.992164714359417
436,500,0.9913847639741061
437,501,2.986665942186117
438,502,2.9860724402852603
439,503,4.977228009653777
440,504,2.986066166088967
441,505,2.9854844218411922
442,506,2.982635101474027
443,507,3.982373708925335
444,508,3.979808890718275
445,509,2.987203448165593
446,510,3.9779228635900874
447,511,5.971936156877053
448,512,1.9928115415292256
449,513,0.992164714359417
450,514,0.9913847639741061
451,515,2.986665942186117
452,516,2.9860724402852603
453,517,4.977228009653777
454,518,2.986066166088967
455,519,2.9854844218411922
456,520,2.982635101474027
457,521,3.982373708925335
458,522,3.979808890718275
459,523,2.987203448165593
460,524,3.9779228635900874
461,525,5.971936156877053
462,526,1.9928115415292256
463,527,0.992164714359417
464,528,0.9913847639741061
465,529,2.986665942186117
466,530,2.9860724402852603
467,531,4.977228009653777
468,532,2.986066166088967
469,533,2.9854844218411922
470,534,2.982635101474027
471,535,3.982373708925335
472,536,3.979808890718275
473,537,2.987203448165593
474,538,3.9779228635900874
475,539,5.971936156877053
476,540,1.9928115415292256
477,541,0.992164714359417
478,542,0.9913847639741061
479,543,3.4393854881911716
480,544,2.783345482768174
481,545,5.07978671394217
482,546,2.602670827593468
483,547,2.6266852803800966
484,548,3.7690635414491207
485,549,3.5977320568215467
486,550,4.353151974573073
487,551,2.2169485325568057
488,552,4.7282156593154525
489,553,6.170064841697358
490,554,0.8286123286801756
491,555,0.864631972632422
492,556,3.847196461606731
493,557,2.474230108618799
494,558,5.213814605123613
495,559,2.836297171406444
496,560,3.210637200744013
497,561,2.750560849224017
498,562,4.119834970715242
499,563,3.8250980961398056
500,564,3.2009102346928073
501,565,3.750686989257178
502,566,5.920039688018525
503,567,2.3139731447739065
504,568,1.0121960136929251
505,569,0.9536217232701384
506,570,3.082656812049514
507,571,2.9252022946027636
508,572,5.01043138729753
509,573,2.9632468844233038
510,574,3.0127287923902766
511,575,2.9564699167590818
512,576,3.998954946277618
513,577,3.9627357932763414
514,578,3.008646510645273
515,579,3.9559102915914255
516,580,5.969058038402094
517,581,2.0196109575703334
518,582,0.9949192836319052
519,583,0.9873029597827306
520,584,2.995666787336878
521,585,2.9802783621060507
522,586,4.980497381006206
523,587,2.983786507342549
524,588,2.9880878041555285
525,589,2.980175295064656
526,590,3.983957057449151
527,591,3.9782122128275987
528,592,2.9891592699985785
529,593,3.9759351523746838
530,594,5.971732923704391
531,595,1.9951178268465029
532,596,0.9924349114652322
533,597,0.9910050125980973
534,598,2.987470855452916
535,599,2.985551942900273
536,600,4.977524625604106
537,601,2.9858584928841165
538,602,2.985718560422231
539,603,2.982414956692971
540,604,3.9825160800422332
541,605,3.979666220687269
542,606,2.98737685655447
543,607,3.9777471893430234
544,608,5.971919797471596
545,609,1.9930121565558876
546,610,0.9921892014199754
547,611,0.9913508856089547
548,612,2.9867368584520473
549,613,2.986026515044331
550,614,4.977254264081628
551,615,2.986047760353173
552,616,2.985505088349871
553,617,2.9826157008430294
554,618,3.982386274639459
555,619,3.9797963241728556
556,620,2.9872186835210885
557,621,3.9779074453346372
558,622,5.971934767376357
559,623,1.992829055846192
560,624,0.992166881034404
561,625,0.9913817814724007
562,626,2.9866721598172368
563,627,2.986068411810612
564,628,4.9772303150445385
565,629,2.9860645491986975
566,630,2.9854862348899984
567,631,2.9826334003674133
568,632,3.9823748112766864
569,633,3.9798077890333095
570,634,2.9872047826991044
571,635,3.9779215135056876
572,636,5.9719360365540535
573,637,1.9928130724501694
574,638,0.9921649045925436
575,639,0.9913845025486859
576,640,2.986666486440139
577,641,2.9860720876000744
578,642,4.977228211556232
579,643,2.9860660244642214
580,644,2.9854845805765815
581,645,2.9826349525652165
582,646,3.982373805437296
583,647,3.979808794286179
584,648,2.987203564946611
585,649,3.977922745461965
586,650,5.971936146388462
587,651,1.9928116754011436
588,652,0.9921647310191
589,653,0.9913847410924607
590,654,2.98666598980118
591,655,2.9860724094282927
592,656,4.977228027320573
593,657,2.9860661536959845
594,658,2.9854844357293824
595,659,2.982635088446345
596,660,3.982373717369408
597,661,3.979808882281817
598,662,2.987203458381343
599,663,3.9779228532568953
600,664,5.971936155960716
601,665,1.9928115532372974
602,666,0.9921647158171483
603,667,0.9913847619723207
604,668,2.986665946351059
605,669,2.986072437586118
606,670,4.9772280111992
607,671,2.986066165004859
608,672,2.9854844230560365
609,673,2.9826351003344764
610,674,3.9823737096639653
611,675,3.97980888998033
612,676,2.987203449059145
613,677,3.9779228626862744
614,678,5.971936156796936
615,679,1.9928115425532296
616,680,0.9921647144869319
617,681,0.9913847637990102
618,682,2.9866659425504056
619,683,2.986072440049177
620,684,4.97722800978895
621,685,2.9860661659941425
622,686,2.9854844219474495
623,687,2.9826351013743566
624,688,3.98237370898994
625,689,3.97980889065373
626,690,2.9872034482437466
627,691,3.977922863511037
628,692,5.971936156870047
629,693,1.9928115416187877
630,694,0.9921647143705707
631,695,0.991384763958791
632,696,2.986665942217979
633,697,2.986072440264612
634,698,4.977228009665598
635,699,2.986066166080674
636,700,2.9854844218504843
637,701,2.9826351014653114
638,702,3.9823737089309845
639,703,3.9798088907126314
640,704,2.9872034481724277
641,705,3.9779228635831747
642,706,5.971936156876438
643,707,1.9928115415370602
644,708,0.9921647143603922
645,709,0.9913847639727668
646,710,2.9866659421889037
647,711,2.9860724402834538
648,712,4.977228009654812
649,713,2.9860661660882406
650,714,2.985484421842005
651,715,2.982635101473266
652,716,3.9823737089258286
653,717,3.979808890717782
654,718,2.987203448166189
655,719,3.9779228635894834
656,720,5.971936156877
657,721,1.9928115415299104
658,722,0.9921647143595032
659,723,0.9913847639739884
660,724,2.986665942186361
661,725,2.986072440285102
662,726,4.977228009653867
663,727,2.986066166088903
664,728,2.9854844218412633
665,729,2.9826351014739614
666,730,3.9823737089253775
667,731,3.979808890718233
668,732,2.987203448165643
669,733,3.977922863590036
670,734,5.971936156877048
671,735,1.992811541529286
672,736,0.9921647143594245
673,737,0.9913847639740957
674,738,2.9866659421861383
675,739,2.986072440285246
676,740,4.9772280096537855
677,741,2.986066166088961
678,742,2.9854844218411984
679,743,2.9826351014740227
680,744,3.9823737089253375
681,745,3.979808890718273
682,746,2.987203448165596
683,747,3.9779228635900847
684,748,5.971936156877051
685,749,1.9928115415292318
686,750,0.992164714359417
687,751,0.9913847639741057
688,752,2.986665942186118
689,753,2.9860724402852594
690,754,4.977228009653777
691,755,2.986066166088967
692,756,2.9854844218411922
693,757,2.982635101474028
694,758,3.982373708925335
695,759,3.979808890718275
696,760,2.987203448165593
697,761,3.9779228635900874
698,762,5.971936156877053
699,763,1.9928115415292256
700,764,0.9921647143594179
701,765,0.9913847639741055
702,766,2.9866659421861175
703,767,2.9860724402852594
704,768,4.977228009653778
705,769,2.9860661660889654
706,770,2.985484421841193
707,771,2.982635101474027
708,772,3.982373708925335
709,773,3.979808890718275
710,774,2.987203448165593
711,775,3.9779228635900874
712,776,5.971936156877053
713,777,1.9928115415292256
714,778,0.992164714359417
715,779,0.9913847639741061
716,780,2.986665942186117
717,781,2.9860724402852594
718,782,4.977228009653778
719,783,2.9860661660889662
720,784,2.9854844218411922
721,785,2.982635101474027
722,786,3.982373708925335
723,787,3.979808890718275
724,788,2.987203448165593
725,789,3.9779228635900874
726,790,5.971936156877053
727,791,1.9928115415292256
728,792,0.992164714359417
729,793,0.9913847639741061
730,794,2.986665942186117
731,795,2.9860724402852594
732,796,4.977228009653778
733,797,2.9860661660889662
734,798,2.9854844218411922
735,799,2.982635101474027
736,800,3.982373708925335
737,801,3.979808890718275
738,802,2.987203448165593
739,803,3.9779228635900874
740,804,5.971936156877053
741,805,1.9928115415292256
742,806,0.992164714359417
743,807,0.9913847639741061
744,808,2.986665942186117
745,809,2.9860724402852594
746,810,4.977228009653778
747,811,2.9860661660889662
748,812,2.9854844218411922
749,813,2.982635101474027
750,814,3.982373708925335
751,815,3.979808890718275
752,816,2.987203448165593
753,817,3.9779228635900874
754,818,5.971936156877053
755,819,1.9928115415292256
756,820,0.992164714359417
757,821,0.9913847639741061
758,822,2.986665942186117
759,823,2.9860724402852594
760,824,4.977228009653778
761,825,2.9860661660889662
762,826,2.9854844218411922
763,827,2.982635101474027
764,828,3.982373708925335
765,829,3.979808890718275
766,830,2.987203448165593
767,831,3.9779228635900874
768,832,5.971936156877053
769,833,1.9928115415292256
770,834,0.992164714359417
771,835,0.9913847639741061
772,836,2.986665942186117
773,837,2.9860724402852594
774,838,4.977228009653778
775,839,2.9860661660889662
776,840,2.9854844218411922
777,841,2.982635101474027
778,842,3.982373708925335
779,843,3.979808890718275
780,844,2.987203448165593
781,845,3.9779228635900874
782,846,5.971936156877053
783,847,1.9928115415292256
784,848,0.992164714359417
785,849,0.9913847639741061
786,850,2.986665942186117
787,851,2.9860724402852594
788,852,4.977228009653778
789,853,2.9860661660889662
790,854,2.9854844218411922
791,855,2.982635101474027
792,856,3.982373708925335
793,857,3.979808890718275
794,858,2.987203448165593
795,859,3.9779228635900874
796,860,5.971936156877053
797,861,1.9928115415292256
798,862,0.992164714359417
799,863,0.9913847639741061
800,864,2.986665942186117
801,865,2.9860724402852594
802,866,4.977228009653778
803,867,2.9860661660889662
804,868,2.9854844218411922
805,869,2.982635101474027
806,870,3.982373708925335
807,871,3.979808890718275
808,872,2.987203448165593
809,873,3.9779228635900874
810,874,5.971936156877053
811,875,1.9928115415292256
812,876,0.992164714359417
813,877,0.9913847639741061
814,878,2.986665942186117
815,879,2.9860724402852594
816,880,4.977228009653778
817,881,2.9860661660889662
818,882,2.9854844218411922
819,883,2.982635101474027
820,884,3.982373708925335
821,885,3.979808890718275
822,886,2.987203448165593
823,887,3.9779228635900874
824,888,5.971936156877053
825,889,1.9928115415292256
826,890,0.992164714359417
827,891,0.9913847639741061
828,892,2.986665942186117
829,893,2.9860724402852594
830,894,4.977228009653778
831,895,2.9860661660889662
832,896,2.9854844218411922
833,897,2.982635101474027
834,898,3.982373708925335
835,899,3.979808890718275
836,900,2.987203448165593
837,901,3.9779228635900874
838,902,5.971936156877053
839,903,1.9928115415292256
840,904,0.992164714359417
841,905,0.9913847639741061
842,906,2.986665942186117
843,907,2.9860724402852594
844,908,4.977228009653778
845,909,2.9860661660889662
846,910,2.9854844218411922
847,911,2.982635101474027
848,912,3.982373708925335
849,913,3.979808890718275
850,914,2.987203448165593
851,915,3.9779228635900874
852,916,5.971936156877053
853,917,1.9928115415292256
854,918,0.992164714359417
855,919,0.9913847639741061
856,920,2.986665942186117
857,921,2.9860724402852594
858,922,4.977228009653778
859,923,2.9860661660889662
860,924,2.9854844218411922
861,925,2.982635101474027
862,926,3.982373708925335
863,927,3.979808890718275
864,928,2.987203448165593
865,929,3.9779228635900874
866,930,5.971936156877053
867,931,1.9928115415292256
868,932,0.992164714359417
869,933,0.9913847639741061
870,934,2.986665942186117
871,935,2.9860724402852594
872,936,4.977228009653778
873,937,2.9860661660889662
874,938,2.9854844218411922
875,939,2.982635101474027
876,940,3.982373708925335
877,941,3.979808890718275
878,942,2.987203448165593
879,943,3.9779228635900874
880,944,5.971936156877053
881,945,1.9928115415292256
882,946,0.992164714359417
883,947,0.9913847639741061
884,948,2.986665942186117
885,949,2.9860724402852594
886,950,4.977228009653778
887,951,2.9860661660889662
888,952,2.9854844218411922
889,953,2.982635101474027
890,954,3.982373708925335
891,955,3.979808890718275
892,956,2.987203448165593
893,957,3.9779228635900874
894,958,5.971936156877053
895,959,1.9928115415292256
896,960,0.992164714359417
897,961,0.9913847639741061
898,962,2.986665942186117
899,963,2.9860724402852594
900,964,4.977228009653778
901,965,2.9860661660889662
902,966,2.9854844218411922
903,967,2.982635101474027
904,968,3.982373708925335
905,969,3.979808890718275
906,970,2.987203448165593
907,971,3.9779228635900874
908,972,5.971936156877053
909,973,1.9928115415292256
910,974,0.992164714359417
911,975,0.9913847639741061
912,976,2.986665942186117
913,977,2.9860724402852594
914,978,4.977228009653778
915,979,2.9860661660889662
916,980,2.9854844218411922
917,981,2.982635101474027
918,982,3.982373708925335
919,983,3.979808890718275
920,984,2.987203448165593
921,985,3.9779228635900874
922,986,5.971936156877053
923,987,1.9928115415292256
924,988,0.992164714359417
925,989,0.9913847639741061
926,990,2.986665942186117
927,991,2.9860724402852594
928,992,4.977228009653778
929,993,2.9860661660889662
930,994,2.9854844218411922
931,995,2.982635101474027
932,996,3.982373708925335
933,997,3.979808890718275
934,998,2.987203448165593
935,999,3.9779228635900874
936,1000,5.971936156877053
937,1001,1.9928115415292256
938,1002,0.992164714359417
939,1003,0.9913847639741061
940,1004,2.986665942186117
941,1005,2.9860724402852594
942,1006,4.977228009653778
943,1007,2.9860661660889662
944,1008,2.9854844218411922
945,1009,2.982635101474027
946,1010,3.982373708925335
947,1011,3.979808890718275
948,1012,2.987203448165593
949,1013,3.9779228635900874
950,1014,5.971936156877053
951,1015,1.9928115415292256
952,1016,0.992164714359417
953,1017,0.9913847639741061
954,1018,2.986665942186117
955,1019,2.9860724402852594
956,1020,4.977228009653778
957,1021,2.9860661660889662
958,1022,2.9854844218411922
959,1023,2.982635101474027
960,1024,3.982373708925335
961,1025,3.979808890718275
962,1026,2.987203448165593
963,1027,3.9779228635900874
964,1028,5.971936156877053
965,1029,1.9928115415292256
966,1030,0.992164714359417
967,1031,0.9913847639741061
968,1032,2.986665942186117
969,1033,2.9860724402852594
970,1034,4.977228009653778
971,1035,2.9860661660889662
972,1036,2.9854844218411922
973,1037,2.982635101474027
974,1038,3.982373708925335
975,1039,3.979808890718275
976,1040,2.987203448165593
977,1041,3.9779228635900874
978,1042,5.971936156877053
979,1043,1.9928115415292256
980,1044,0.992164714359417
981,1045,0.9913847639741061
982,1046,2.986665942186117
983,1047,2.9860724402852594
984,1048,4.977228009653778
985,1049,2.9860661660889662
986,1050,2.9854844218411922
987,1051,2.982635101474027
988,1052,3.982373708925335
989,1053,3.979808890718275
990,1054,2.987203448165593
991,1055,3.9779228635900874
992,1056,5.971936156877053
993,1057,1.9928115415292256
994,1058,0.992164714359417
995,1059,0.9913847639741061
996,1060,2.986665942186117
997,1061,2.9860724402852594
998,1062,4.977228009653778
999,1063,2.9860661660889662
1000,1064,2.9854844218411922
1001,1065,2.982635101474027
1002,1066,3.982373708925335
1003,1067,3.979808890718275
1004,1068,2.987203448165593
1005,1069,3.9779228635900874
1006,1070,5.971936156877053
1007,1071,1.9928115415292256
1008,1072,0.992164714359417
1009,1073,0.9913847639741061
1010,1074,2.986665942186117
1011,1075,2.9860724402852594
1012,1076,4.977228009653778
1013,1077,2.9860661660889662
1014,1078,2.9854844218411922
1015,1079,2.982635101474027
1016,1080,3.982373708925335
1017,1081,3.979808890718275
1018,1082,2.987203448165593
1019,1083,3.9779228635900874
1020,1084,5.971936156877053
1021,1085,1.9928115415292256
1022,1086,0.992164714359417
1023,1087,0.9913847639741061
1024,1088,2.986665942186117
1025,1089,2.9860724402852594
1026,1090,4.977228009653778
1027,1091,2.9860661660889662
1028,1092,2.9854844218411922
1029,1093,2.982635101474027
1030,1094,3.982373708925335
1031,1095,3.979808890718275
1032,1096,2.987203448165593
1033,1097,3.9779228635900874
1034,1098,5.971936156877053
1035,1099,1.9928115415292256
1036,1100,0.992164714359417
1037,1101,0.9913847639741061
1038,1102,2.986665942186117
1039,1103,2.9860724402852594
1040,1104,4.977228009653778
1041,1105,2.9860661660889662
1042,1106,2.9854844218411922
1043,1107,2.982635101474027
1044,1108,3.982373708925335
1045,1109,3.979808890718275
1046,1110,2.987203448165593
1047,1111,3.9779228635900874
1048,1112,5.971936156877053
1049,1113,1.9928115415292256
1050,1114,0.992164714359417
1051,1115,0.9913847639741061
1052,1116,2.986665942186117
1053,1117,2.9860724402852594
1054,1118,4.977228009653778
1055,1119,2.9860661660889662
1056,1120,2.9854844218411922
1057,1121,2.982635101474027
